,0
cappadocia,0
capped,1
capri,2
capricorn,1
caprio,1
caps,2
capsule,1
capt,1
captain,9
caption,16
captioned,0
captions,1
captivatingly,1
captives,1
captivity,1
capture,8
captured,8
captures,4
capturing,4
car,32
cara,1
caracas,2
caramel,2
caravan,2
carbon,2
carbs,2
card,8
cardboard,3
cardenas,0
cardiff,11
cardinal,1
cardio,8
cards,14
cardz,0
care,186
cared,1
career,5
careers,0
carefree,4
careful,20
carefull,0
carefully,6
caregiver,2
careless,1
carer,0
cares,7
cargo,0
caribbean,5
caricature,1
caricatured,0
caricatures,0
carillo,1
carina,0
caring,7
carl,1
carlin,0
carlo,1
carlos,0
carlsbad,2
carlton,3
carly,0
carmel,6
carnage,2
carne,0
carnival,2
caro,0
carol,0
carole,1
carolina,72
carolinas,1
carolyn,1
carousel,4
carp,4
carpenter,1
carpet,4
carpets,2
carre,1
carrefour,1
carrey,4
carriage,1
carried,7
carrier,4
carriers,2
carries,2
carrillo,0
carrington,0
carrion,1
carroll,2
carrot,3
carrots,0
carry,18
carrying,6
carryout,2
cars,17
cart,2
carter,0
cartier,1
cartoon,10
cartoons,2
carts,1
cartwheel,1
caruso,1
carved,1
carwash,1
cary,3
caryl,1
casa,19
casablanca,1
casal,0
case,64
caseload,0
cases,596
cash,12
cashew,1
cashews,1
cashier,1
cashing,0
cashman,0
casino,5
casinos,0
cask,0
casket,1
cast,6
castaway,5
casted,1
caster,1
casters,1
casting,0
castle,8
castro,2
casts,1
casual,3
casualty,1
cat,31
catalina,1
catalog,4
catalogue,0
catalogues,1
catalunya,1
catalyst,1
catastrophe,3
catastrophic,1
catch,64
catcher,1
catches,1
catching,14
category,0
cater,1
catering,3
caterpillar,1
caters,0
cates,1
cathedral,3
catherine,0
catholic,3
catholics,3
cathy,0
catnaps,1
cats,28
catwalk,1
cau,1
caught,17
cauliflower,1
cause,89
caused,23
causes,4
causeway,1
causing,6
caution,6
cautious,5
cautiously,1
cavanaugh,1
cave,5
caveman,1
cavern,0
caves,1
cavity,0
cay,1
cayenne,1
cayman,0
cb,2
cbc,1
cbs,1
cc,12
cd,1
cdc,1
cds,1
ce,3
ceased,1
cecile,1
cedar,1
ceiling,2
celebrate,34
celebrated,10
celebrates,2
celebrating,28
celebration,17
celebrations,4
celebrities,3
celebrity,7
celebs,2
celery,0
cell,6
cellar,2
cells,2
celtic,0
cement,0
cemetery,3
census,2
cent,3
centaurs,1
centennial,1
center,76
centered,2
centering,1
centers,2
central,29
centre,23
centrepoint,1
centres,3
centrum,3
cents,1
centurion,3
century,3
ceo,5
ceos,0
ceramic,0
ceramics,1
cereal,1
cereals,0
cerebral,1
ceremonies,0
ceremony,2
cern,0
certainly,9
certainty,1
certificate,1
certificates,0
certified,2
cessna,0
cgi,1
ch,4
cha,1
chad,0
chadwick,0
chahta,1
chai,5
chain,25
chains,3
chair,8
chairman,5
chairs,4
chakra,0
chal,1
chale,3
chalet,1
chalk,8
challenge,176
challenged,2
challenges,23
challenging,17
chalo,1
chamber,1
chambered,0
chamberlain,1
chambers,1
champ,2
champagne,6
champion,6
champions,2
championship,2
championships,2
chan,0
chance,68
chancellor,1
chances,3
chand,1
chandler,10
chandra,1
chanel,1
change,120
changed,26
changes,19
changing,13
channel,48
channeling,2
channels,1
chanson,0
chant,1
chanting,2
chants,0
chaos,17
chaotic,11
chapa,1
chaplin,1
chapman,1
chapter,10
chapters,1
char,1
character,2
characteristics,1
characters,7
charcoal,3
charge,16
charged,2
charger,1
charges,1
charging,2
charitable,0
charities,3
charity,11
charlatan,0
charle,2
charles,15
charleston,7
charli,1
charlie,3
charlotte,13
charly,2
charmin,0
chart,5
charter,1
charting,1
chartreuse,0
charts,2
chase,7
chasers,1
chasing,3
chastity,2
chat,19
chatham,1
chats,0
chatsworth,2
chatted,1
chatting,2
chatty,1
chaudhary,0
chavez,1
chawla,1
che,1
cheadle,1
cheap,6
cheaper,1
cheapest,2
cheapo,0
cheaters,0
cheating,1
check,132
checked,6
checkers,0
checking,13
checklist,3
checkout,5
checkpoint,0
checkpoints,0
checks,4
cheddar,1
cheek,1
cheeks,3
cheeky,3
cheen,0
cheer,8
cheered,1
cheerful,2
cheerily,1
cheering,3
cheerleading,0
cheers,36
cheery,4
cheese,22
cheesecake,2
cheesy,1
cheetos,2
chef,27
chefs,1
chelsea,8
chemical,2
chemist,1
chemistry,2
chemists,1
chen,1
chennai,35
cheque,0
cherish,7
cherished,5
cherries,1
cherry,16
cheryl,1
chesapeake,4
cheshire,3
chess,26
chest,13
chester,3
chestnut,1
chevrolet,0
chevron,1
chevy,2
chewed,1
chez,2
chi,3
chia,2
chiang,0
chiaroscuro,1
chiba,2
chic,10
chica,0
chicago,77
chichester,2
chick,3
chicken,31
chickens,0
chicks,1
chief,14
chiefs,2
chieftain,0
chihuahua,0
chihuahuas,1
child,14
childhood,2
children,56
childs,2
chile,3
chili,1
chill,41
chillax,1
chilled,2
chillin,4
chilling,13
chillout,0
chilly,1
chime,0
chimes,1
chimney,1
chimpanzee,0
chin,3
china,135
chinatown,5
chinese,27
ching,1
chins,1
chip,4
chipper,1
chips,6
chirping,1
chiswick,3
chit,0
chitchat,1
chives,1
chlo,1
chlorine,1
choas,1
chock,1
choco,0
chocolat,1
chocolate,21
choice,16
choices,6
choir,3
choke,1
cholera,7
choo,1
choose,17
chop,6
chopped,1
chopper,1
chops,1
chord,1
choreographed,0
choreographer,0
choreography,2
chores,3
chorus,1
choruses,1
chose,6
chosen,5
chota,2
chow,0
chp,1
chris,12
christ,31
christi,2
christian,9
christianity,2
christians,22
christie,0
christina,2
christmas,9
christopher,1
chronic,6
chronicle,13
chronicles,27
chronicling,1
chronology,1
chubby,1
chuck,2
chucking,0
chuckle,1
chucks,1
chug,0
chugging,1
church,56
churches,5
churchill,3
chutney,1
cic,1
cider,3
cigar,7
cigarettes,2
cigars,7
cincinnati,1
cine,1
cinema,10
cinematic,4
cinematographer,2
cinematographers,0
cinematography,1
cinnamon,3
circle,9
circles,2
circling,0
circuit,5
circuitous,1
circuits,1
circular,2
circulate,6
circulated,1
circulating,0
circulation,0
circumstance,1
circumstances,12
circus,2
cirque,1
cite,0
cities,11
citizen,15
citizens,21
city,276
citycenter,0
cityscape,3
citywide,0
civic,4
civil,7
civilian,1
civilians,1
civilised,1
civilization,0
civilized,0
cj,2
ck,7
cking,0
cl,3
claiborne,3
claim,2
claimed,3
claiming,1
claims,6
clair,3
claire,1
clam,1
clamps,1
clams,0
clan,1
clanking,0
clanton,1
clap,3
clapping,5
claps,2
clara,0
clare,0
clarice,0
clarification,0
clarity,2
clark,1
clases,1
class,55
classed,1
classes,16
classic,15
classical,4
classics,3
classroom,2
classy,5
claus,0
claw,1
claws,0
clay,5
clayton,2
clean,66
cleaned,3
cleaner,7
cleaners,4
cleanest,1
cleaning,40
cleanliness,9
cleans,1
cleanser,0
cleanses,0
cleansing,11
cleanup,0
clear,32
clearance,2
cleared,8
clearing,1
clearly,9
clears,1
clearwater,0
cleaver,1
clerks,0
cleveland,12
clever,2
click,38
clicked,2
clicking,2
clicks,1
client,11
clientele,4
clients,35
cliff,2
clifford,1
cliffs,1
clifton,1
climate,9
climatic,1
climb,8
climbing,9
climbs,1
clinic,17
clinical,5
clinics,0
clink,1
clint,1
clinton,1
clip,7
clipper,0
clippers,1
clips,8
clive,0
clock,13
clocks,1
clockwise,1
cloned,0
clones,0
closed,118
closely,5
closer,10
closes,3
closest,0
closet,4
closeup,1
closing,21
closure,8
closures,1
clot,0
cloth,2
clothe,0
clothes,19
clothesline,2
clothing,17
cloths,0
cloud,17
clouding,1
clouds,30
cloudy,78
clout,0
clover,1
cloves,1
clovis,2
clown,3
club,71
clubbing,1
clubhouse,1
clubs,14
clue,2
cluster,0
clutch,1
clyde,0
cm,4
cnn,9
co,58
coach,17
coached,1
coachella,1
coaches,3
coaching,6
coahuila,0
coal,4
coalition,5
coarse,1
coast,20
coastal,1
coaster,0
coastline,2
coat,4
coating,0
cobbler,1
cobblestones,0
cobbs,0
cobra,1
coburn,1
cobwebs,2
cocaine,1
cock,2
cocked,1
cockroach,0
cockroaches,1
cocktail,6
cocktails,8
cocky,0
coco,3
cocoa,4
coconut,6
coconuts,1
cocoon,0
cod,3
code,25
codependent,1
codes,0
codfish,0
coding,1
cody,1
coercion,0
coexist,1
coexistence,2
coffee,64
coffees,0
coffin,1
coffins,0
cohabitation,1
coiffure,1
coil,1
coin,4
coincided,0
coincidence,3
coinciding,1
coined,0
coins,2
coke,1
col,0
colada,0
colby,1
cold,30
coldest,0
coldplay,0
coldwater,2
cole,0
coles,0
colin,0
coliseum,1
coll,0
collaborate,1
collaborated,1
collaboration,10
collaborative,1
collage,7
collapsing,0
collar,1
colleague,4
colleagues,11
collect,3
collected,0
collection,13
collections,2
collective,4
collectively,2
collector,3
collectors,2
college,28
collier,1
collins,2
collision,1
cologne,6
colombia,7
colombian,1
colombo,3
colonel,0
colonial,1
colonoscopy,0
colony,11
color,24
colorado,32
colored,3
colorful,11
coloring,4
colorist,1
colors,12
colour,18
coloured,1
colourful,1
colouring,3
colours,7
columbia,26
columbine,2
columbus,12
column,1
com,15
comb,1
combat,21
combating,5
combination,1
combine,0
combined,4
combines,1
combing,1
combo,5
combs,1
comcast,0
comdey,13
come,243
comeback,6
comedian,18
comedians,0
comedic,0
comedy,70
comeon,0
comes,40
comet,0
comfort,14
comfortable,6
comfortably,1
comforting,0
comforts,2
comfy,3
comic,44
comical,1
comicbook,2
comiccon,2
comics,15
comin,1
coming,143
comingsoon,6
command,3
commander,2
commandments,1
commando,2
commemorate,2
commenced,1
commencing,1
comment,90
commentary,0
commenting,1
comments,20
commerce,2
commercial,11
commercials,1
comming,2
commission,1
commissioned,2
commissioner,4
commissions,2
commit,5
commitment,5
commitments,0
committed,5
committee,1
commodities,1
commodity,1
common,11
commonly,0
commotion,1
communal,0
commune,1
communicate,2
communicating,0
communication,9
communications,4
communicator,1
communion,3
communities,25
community,94
commute,3
commuter,0
commuters,0
commuting,1
como,1
companies,9
companion,1
companions,2
company,33
compare,1
compared,2
comparison,2
compass,1
compassion,5
compassionate,2
compelling,2
compels,1
compensation,1
compete,2
competing,2
competition,15
compilation,2
compiled,6
complacency,1
complain,2
complaining,4
complaints,5
complement,1
complemented,1
complete,61
completed,14
completely,13
completing,1
completion,2
complex,10
complexion,1
complexities,0
compliance,3
complicated,2
complications,3
complicit,0
complied,0
compliment,1
complimentary,1
compliments,0
comply,2
complying,1
composed,3
composer,1
composition,5
compost,0
compound,6
compounds,1
comprehend,2
comprehensive,2
compromise,1
compromised,1
compton,5
compulsion,1
compulsory,3
computer,10
computers,0
comrade,1
comrades,2
con,3
conceive,1
concept,10
concepts,5
concern,7
concerned,3
concerns,8
concert,19
concerts,2
concluded,1
conclusion,2
conclusions,2
concoction,1
concord,0
concrete,1
concussion,1
condensation,0
condition,11
conditioning,2
conditions,7
condo,1
condolences,1
condom,1
condominium,3
condoms,1
conducive,1
conduct,1
conducted,1
conductor,2
cone,3
cones,2
conestoga,1
coney,0
confectionery,1
conference,9
conferences,1
confess,1
confessed,3
confessions,3
confetti,3
confidence,6
confident,5
confidential,0
confine,0
confined,9
confinement,9
confines,2
confirm,8
confirmatory,1
confirmed,29
confirms,2
conflict,2
conflicting,0
conflicts,1
confluence,5
confront,1
confronted,1
confronting,1
confucius,0
confuse,3
confused,6
confusion,6
congested,1
congo,1
congradulations,1
congrats,4
congratulations,9
congregating,1
congregation,1
congress,5
congresswoman,1
conjugal,1
conjunction,1
conjures,0
conjuring,0
conley,0
connect,11
connected,24
connecticut,12
connecting,5
connection,7
connections,5
connects,1
connor,4
conquer,8
conquerers,1
cons,2
conscious,4
consciously,16
consciousness,2
consent,0
consequence,0
consequences,5
conservation,1
conservatives,1
consider,19
considerate,1
consideration,1
considered,3
consignment,0
consist,1
consistency,3
consistent,1
consistently,1
consisting,1
consists,1
consolation,1
consolidate,1
conspiracies,2
conspiracy,8
constable,0
constant,10
constantly,11
constituency,2
constituents,1
constitutes,1
constitutional,1
constructed,1
construction,20
consult,0
consultancy,1
consultant,2
consultants,2
consultation,1
consulting,2
consults,1
consume,3
consumed,1
consumerist,1
consumes,0
consumption,2
cont,0
contact,56
contacted,3
contacting,3
contacts,1
contagion,48
contagious,8
contain,15
contained,1
container,1
containing,4
containment,4
contains,1
contaminated,3
contamination,6
contemplating,0
contemplation,2
contemporary,8
contend,1
contender,1
content,24
contented,1
contentment,1
contest,5
contestants,1
contests,3
context,5
continent,3
continental,2
continuation,0
continue,50
continued,17
continues,27
continuing,6
continuity,0
continuous,3
continuously,3
contortion,1
contours,2
contraception,0
contraceptive,0
contract,7
contracted,4
contracting,0
contraction,0
contractor,0
contracts,3
contradicted,0
contrary,1
contrast,1
contrasting,1
contribute,3
contributed,1
contributes,3
contributing,2
contribution,10
contributions,2
control,105
controlled,2
controller,2
controlling,4
controls,1
controversial,0
controversy,2
convenience,3
convenient,4
convention,2
conventional,1
conversation,10
conversations,7
converse,1
convert,3
converted,2
conveyance,0
conveys,1
convict,1
convince,1
convinced,0
convo,1
convoy,2
conway,1
coo,0
coochie,1
cook,25
cookbook,2
cooke,1
cooked,9
cooker,2
cookie,5
cookies,22
cooking,69
cooks,1
cool,45
cooled,0
cooler,0
coolest,2
coop,6
cooped,6
cooper,3
cooperate,1
cooperating,1
cooperation,3
coordinate,0
coordinated,1
coordination,2
coordinator,0
cop,5
cope,3
coped,0
copeland,0
copenhagen,5
copied,1
copies,1
coping,16
copley,0
copper,1
coppin,0
coppy,0
cops,12
copter,0
copy,8
copying,1
copyright,1
copyrights,1
cor,6
coral,7
corbett,2
cordial,1
cordova,1
core,14
corina,0
corinthians,1
cork,6
corks,1
corn,3
cornbread,2
cornea,0
cornell,2
corner,19
cornered,2
corners,2
cornish,1
corns,1
cornwall,18
corolla,0
corona,13368
coronado,6
coronal,0
coronation,1
coronel,1
corp,2
corporate,8
corporation,3
corporations,1
corps,1
corpus,2
correct,7
correction,0
corrections,1
correctly,2
correlation,0
correspondence,1
correspondent,1
corridor,2
corrosive,1
corrupt,3
corruption,5
cortez,1
corvette,0
cory,0
cosa,1
cosby,2
cosmetic,0
cosmetics,1
cosmic,2
cosmos,1
cosplay,5
cost,8
costa,5
costco,7
costs,1
costume,2
cosway,0
cotswolds,1
cottage,2
cottages,1
cotton,3
couch,12
couches,2
cough,24
coughing,3
coughs,0
council,4
counsel,1
counseling,1
counselling,1
count,15
countdown,4
counter,5
counterbalance,1
countering,0
counters,1
counties,1
counting,5
countless,5
countries,21
country,138
countrymen,0
countryside,7
counts,4
county,66
couple,60
coupled,1
couples,7
coupon,6
courage,11
courageous,1
courageously,1
course,38
courses,4
court,34
courtenay,1
courtesy,6
courts,0
courtship,1
cousin,6
cousins,3
cousteau,1
couture,7
cove,3
covenant,0
covent,1
cover,35
coverage,3
covered,12
covergirl,0
covering,5
coverings,2
covers,13
covet,1
cow,0
coward,0
cowardly,1
cowboy,4
coworker,2
coworkers,4
cows,1
coyotes,1
coz,8
cozy,4
cp,2
cpa,1
cpr,1
cpu,0
cr,0
crab,0
crabs,1
crack,12
cracked,1
cracker,1
crackers,1
crackheads,1
crackin,1
cracking,3
craft,8
crafted,1
crafting,4
crafts,5
crafty,2
craig,2
craigs,1
cram,1
cranberry,1
crane,6
crank,1
cranky,1
cranston,3
crap,10
crappy,0
crash,2
crashed,0
crashes,2
crated,2
crave,0
craven,1
craving,0
cravings,1
crawford,2
crawl,2
crawley,0
crawling,1
cray,0
crayon,1
crayons,0
craze,0
crazed,0
craziest,1
craziness,15
crazy,105
cream,13
creamery,1
creased,1
create,38
created,33
creates,7
creating,17
creation,10
creations,2
creative,74
creatively,2
creativity,34
creator,8
creators,2
creature,5
creatures,4
credibility,2
credit,29
credits,8
creds,0
cree,0
creek,18
creeping,1
creepy,4
creighton,1
cremation,1
creme,0
crepe,1
crescent,1
crest,1
cretaceous,1
crete,1
crew,33
crews,1
crib,1
cricket,6
cried,5
crime,10
crimes,1
criminal,0
criminals,4
crimp,0
cringe,1
crises,8
crisis,168
crisp,1
crispy,2
cristiano,0
criteria,0
criterion,1
critical,14
critically,2
criticism,1
critics,1
croatia,7
croatian,0
crochet,1
crocheted,0
crocheting,0
crocs,1
croes,1
croix,1
crone,1
cronies,1
crooks,0
crooner,1
crooners,1
crooning,1
crop,0
crops,1
croquet,0
crore,1
crorepati,0
crores,0
cross,17
crossed,4
crossing,6
crossover,1
crow,3
crowd,12
crowded,10
crowds,8
crowed,1
crown,8
crowned,2
crowning,1
croydon,5
crucial,8
crucifixion,1
cruel,1
cruella,1
cruise,4
cruiserweight,1
cruises,1
cruiseship,0
cruising,2
crumbling,1
crunch,4
crusade,1
crush,10
crushed,1
crushing,2
crust,0
crusty,1
cruz,3
cry,3
crying,1
crypt,0
cryptic,0
crypto,2
crystal,5
crystals,3
cs,1
cst,0
ct,10
ctr,1
cub,2
cuba,2
cuban,3
cube,1
cubes,0
cubs,1
cucamonga,1
cuckoo,0
cucumber,1
cucumbers,1
cud,0
cuddle,2
cuddles,4
cuddling,1
cuddly,1
cue,0
cuisine,1
cul,1
culinary,3
cullinan,0
culpable,0
cult,0
cultivate,1
cultivation,1
cultural,3
culture,16
culver,1
cum,3
cumberland,1
cumming,0
cummings,1
cuomo,0
cup,11
cupboard,2
cupboards,0
cupcake,1
cupcakes,0
cuppa,1
cupping,1
cups,2
curacao,1
curb,10
cure,59
cured,5
cures,2
curfew,27
curfews,1
curie,1
curing,1
curiosities,0
curiosity,3
curious,6
curl,2
curls,5
current,78
currently,35
curriculum,1
curry,6
curse,2
curtail,2
curtailing,0
curtain,1
curve,7
curved,0
curves,3
curving,1
curvy,1
cus,1
cushioned,1
cuss,1
custard,0
custom,22
customer,9
customers,59
customization,1
customized,1
cut,52
cute,39
cuteness,2
cutest,1
cutie,2
cutler,1
cutlet,3
cuts,17
cutting,5
cuz,16
cv,1
cvs,1
cya,1
cyber,8
cycle,5
cycles,1
cyclical,1
cycling,17
cyclist,1
cyclists,1
cylinder,0
cynical,0
cynthia,2
cypher,1
cyprus,4
cyrus,1
czech,5
d,576
da,30
daal,1
dab,2
dabbles,1
dachshund,1
dad,34
dada,1
daddy,12
dadgum,1
dads,4
daffodils,3
dag,0
dagobah,1
dahlia,2
daily,143
dairy,1
daisy,2
dakar,2
dakota,3
dal,1
dalek,1
daleks,0
dales,1
dalian,1
dallas,42
daly,1
dam,10
damage,4
damaged,0
damages,1
damaging,2
daman,1
dame,2
damien,2
damm,0
dammit,2
damn,52
damned,3
damnit,1
dampen,0
dampener,0
damsel,1
dan,3
dana,1
danbury,1
dance,88
dancefloor,1
dancehall,0
dancer,13
dancers,5
dances,5
dancin,1
dancing,22
dandelion,0
dandelions,1
dandia,1
dang,3
danger,40
dangerous,15
dangerously,1
dani,0
daniel,6
danielle,0
daniels,2
dank,2
danke,1
danni,1
danny,3
dans,0
danson,0
dany,1
danzig,0
dapper,2
dar,1
dard,2
dari,1
darin,2
dark,34
darker,2
darkest,5
darkness,20
darkwave,1
darling,0
darn,1
darnedest,0
darr,1
darshan,1
dart,0
dartmouth,1
darts,1
daryl,1
das,2
dash,2
dat,7
data,26
date,34
dates,10
dating,6
datta,0
daughter,31
daughters,6
dave,7
davenport,1
david,9
davidson,0
davie,1
davis,3
dawg,1
dawn,13
dax,0
day,1435
dayal,1
daybreak,1
daydreaming,1
daylight,1
daylights,1
dayo,3
days,889
daytime,3
dayton,1
daytona,2
dayu,1
dbz,0
dc,23
dde,0
ddr,0
de,46
deacon,1
dead,460
deadliest,1
deadline,1
deadly,32
deaf,0
deafening,0
deal,32
dealer,3
dealing,19
deals,5
dean,2
dear,85
dearest,3
dearly,2
death,115
deathbed,0
deathrow,0
deaths,500
deathtrap,1
deb,1
debate,4
debating,1
debbie,2
debilitating,0
deborah,1
debra,0
debt,1
debts,4
debunks,0
debut,1
debuted,1
debuts,1
dec,2
decade,5
decades,2
decal,1
decays,0
deceased,0
december,7
decent,2
deceptive,4
decide,9
decided,67
decides,2
deciding,3
decision,14
decisions,4
deck,4
decks,3
declan,0
declaration,1
declarations,1
declare,1
declared,8
declares,1
decline,2
declining,1
deconstructed,0
decontamination,5
decor,3
decorate,0
decorated,1
decorating,1
decoration,4
decorative,1
decrease,1
decreased,2
decree,3
decries,1
dedicate,1
dedicated,22
dedication,3
deduced,2
dee,3
deeds,2
deejay,3
deemed,4
deen,1
deep,41
deepak,0
deepening,1
deeper,2
deepest,1
deeply,2
deer,5
deerfield,0
deers,1
deets,1
deez,1
def,5
defacto,0
defeat,41
defeated,7
defeating,8
defeats,1
defect,0
defence,10
defend,1
defended,2
defender,2
defends,0
defense,3
defensive,1
deferred,1
deff,2
defibrillator,1
deficits,0
define,1
defined,1
defines,2
definite,2
definitely,44
definition,0
deftly,1
defying,1
degenerate,1
degeneres,0
degi,1
degradable,0
degree,3
degrees,6
dehli,1
dehumanization,1
dei,0
deja,2
dejavu,1
dekh,2
dekho,1
del,60
delaware,12
delay,4
delayed,5
delaying,1
delays,1
delhi,120
deli,2
delicacy,1
delicate,0
delicatessen,0
delicious,31
delight,1
delighted,1
delightful,2
deliver,12
deliverance,2
delivered,26
deliveries,11
delivering,7
delivers,1
delivery,63
dell,1
della,0
delorean,1
delta,4
deluxe,1
delve,1
dem,0
demand,26
demanded,4
demanding,2
demands,2
dementia,1
demo,0
democracy,5
democrat,2
democratic,0
democrats,2
demon,3
demonic,3
demonize,0
demonized,0
demonizing,1
demons,2
demonstrate,1
demonstrating,1
demonstration,0
demos,1
demoted,0
den,4
denali,0
denial,21
denials,1
denied,1
denim,4
denmark,36
dennis,2
densely,1
dental,7
dentist,6
dentistry,6
dentists,2
denton,0
dentro,1
denver,17
deo,2
departed,1
department,21
departments,0
departure,2
departures,1
depend,3
depending,2
depends,2
depletion,1
deployed,1
depot,6
depressed,6
depressing,2
depression,9
depressions,1
depsite,0
dept,6
depth,1
deputy,3
der,3
derail,1
derby,5
derbyshire,3
dere,2
derek,0
derelict,0
derives,0
derr,1
derry,1
des,7
desaturated,1
descent,0
describe,2
described,1
describes,2
description,5
descriptive,0
desert,7
deserted,11
desertscape,1
deserve,7
deserved,5
deserves,0
deserving,1
desh,0
desi,3
design,71
designed,13
designer,21
designers,1
designs,11
desirable,1
desire,4
desist,1
desk,12
desolate,2
desolation,2
despair,1
desperate,7
desperately,4
desperation,2
dessert,6
desserts,3
destination,8
destinations,3
destined,1
destiny,2
destitution,0
destroy,4
destroyed,2
destroying,0
destruction,2
det,1
detail,5
detailed,2
details,18
detected,0
detecting,0
detection,5
detective,0
detector,1
detention,1
detergent,0
detergents,2
determination,4
determine,3
determined,4
determining,1
deterred,1
detox,1
detritus,0
detroit,10
deuce,0
deutsch,1
deutschland,6
dev,3
devalued,1
devastate,0
devastating,1
develop,7
developed,11
developing,5
development,11
developments,1
develops,1
devi,2
device,1
devices,3
devil,6
devils,2
devito,6
devolved,2
devon,7
devoted,1
devotional,1
devour,1
dews,1
dewy,1
dey,15
df,6
dg,0
dh,2
dhaka,6
dharam,1
dharma,6
di,6
dia,3
diabetes,3
diabetic,1
diabolical,1
diagnose,0
diagnosed,6
diagnosis,4
diagonal,1
dial,2
dialogue,1
dialysis,0
diamond,4
diamonds,4
diane,0
diaper,1
diapers,0
diaries,44
diary,7
dias,1
diaspora,1
diavolo,1
diaz,1
dich,1
dicht,1
dick,4
dickinson,2
dictate,1
dictator,1
dictionary,2
diddy,1
didi,0
didnt,2
