,0
cappadocia,1
capped,1
capri,2
capricorn,1
caprio,1
caps,2
capsule,2
capt,2
captain,22
caption,23
captioned,1
captions,1
captivatingly,1
captives,1
captivity,2
capture,12
captured,9
captures,4
capturing,4
car,49
cara,1
caracas,2
caramel,6
caravan,4
carbon,2
carbs,4
card,11
cardboard,3
cardenas,1
cardiff,11
cardinal,1
cardio,14
cards,16
cardz,1
care,268
cared,1
career,9
careers,1
carefree,6
careful,27
carefull,1
carefully,8
caregiver,2
careless,5
carer,1
cares,11
cargo,1
caribbean,8
caricature,2
caricatured,1
caricatures,1
carillo,1
carina,1
caring,7
carl,1
carlin,1
carlo,1
carlos,4
carlsbad,2
carlton,3
carly,1
carmel,6
carnage,2
carne,2
carnival,5
caro,2
carol,1
carole,2
carolina,89
carolinas,1
carolyn,1
carousel,4
carp,6
carpenter,2
carpet,4
carpets,6
carre,1
carrefour,2
carrey,4
carriage,1
carried,8
carrier,4
carriers,5
carries,3
carrillo,1
carrington,1
carrion,1
carroll,2
carrot,4
carrots,9
carry,21
carrying,7
carryout,2
cars,26
cart,2
carter,1
cartier,1
cartoon,15
cartoons,2
carts,2
cartwheel,1
caruso,1
carved,1
carwash,2
cary,3
caryl,1
casa,25
casablanca,1
casal,1
case,86
caseload,1
cases,794
cash,12
cashew,1
cashews,1
cashier,1
cashing,1
cashman,2
casino,5
casinos,1
cask,1
casket,1
cast,8
castaway,7
casted,1
caster,1
casters,1
casting,2
castle,11
castro,3
casts,1
casual,4
casualty,1
cat,46
catalina,2
catalog,4
catalogue,1
catalogues,1
catalunya,1
catalyst,1
catastrophe,3
catastrophic,1
catch,73
catcher,1
catches,1
catching,23
category,1
cater,1
catering,4
caterpillar,1
caters,1
cates,1
cathedral,4
catherine,1
catholic,3
catholics,3
cathy,3
catnaps,1
cats,40
catwalk,1
cau,1
caught,23
cauliflower,1
cause,129
caused,32
causes,6
causeway,1
causing,8
caution,13
cautious,8
cautiously,1
cavanaugh,1
cave,8
caveman,1
cavern,1
caves,1
cavity,1
cay,1
cayenne,1
cayman,1
cb,2
cbc,1
cbs,2
cc,16
cd,1
cdc,25
cds,2
ce,4
ceased,1
cecile,1
cedar,2
ceiling,2
celebrate,42
celebrated,14
celebrates,2
celebrating,31
celebration,20
celebrations,11
celebrities,3
celebrity,13
celebs,2
celery,3
cell,6
cellar,3
cells,3
celtic,1
cement,2
cemetery,5
census,2
cent,6
centaurs,1
centennial,1
center,101
centered,2
centering,1
centers,3
central,38
centre,33
centrepoint,1
centres,4
centrum,4
cents,1
centurion,5
century,6
ceo,14
ceos,1
ceramic,1
ceramics,2
cereal,2
cereals,1
cerebral,2
ceremonies,1
ceremony,3
cern,1
certainly,10
certainty,1
certificate,1
certificates,1
certified,5
cessna,1
cgi,2
ch,6
cha,2
chad,1
chadwick,1
chahta,1
chai,5
chain,38
chains,3
chair,9
chairman,5
chairs,4
chakra,2
chal,1
chale,3
chalet,1
chalk,10
challenge,377
challenged,3
challenges,29
challenging,24
chalo,1
chamber,3
chambered,1
chamberlain,1
chambers,2
champ,2
champagne,7
champion,9
champions,2
championship,2
championships,2
chan,1
chance,81
chancellor,2
chances,8
chand,2
chandler,16
chandra,3
chanel,1
change,137
changed,40
changes,24
changing,19
channel,67
channeling,2
channels,1
chanson,1
chant,1
chanting,2
chants,1
chaos,22
chaotic,28
chapa,1
chaplin,1
chapman,1
chapter,13
chapters,1
char,1
character,4
characteristics,1
characters,7
charcoal,3
charge,21
charged,3
charger,2
charges,3
charging,3
charitable,1
charities,4
charity,20
charlatan,1
charle,2
charles,26
charleston,8
charli,1
charlie,3
charlotte,15
charly,2
charmin,6
chart,10
charter,2
charting,1
chartreuse,1
charts,5
chase,9
chasers,1
chasing,7
chastity,2
chat,22
chatham,1
chats,1
chatsworth,2
chatted,1
chatting,4
chatty,1
chaudhary,2
chavez,1
chawla,1
che,2
cheadle,1
cheap,6
cheaper,2
cheapest,3
cheapo,1
cheaters,1
cheating,3
check,187
checked,9
checkers,1
checking,16
checklist,4
checkout,7
checkpoint,2
checkpoints,1
checks,4
cheddar,2
cheek,3
cheeks,4
cheeky,5
cheen,1
cheer,12
cheered,1
cheerful,3
cheerily,1
cheering,4
cheerleading,2
cheers,43
cheery,5
cheese,29
cheesecake,4
cheesy,2
cheetos,3
chef,38
chefs,1
chelsea,9
chemical,3
chemist,1
chemistry,2
chemists,1
chen,1
chennai,35
cheque,1
cherish,7
cherished,5
cherries,1
cherry,33
cheryl,1
chesapeake,4
cheshire,3
chess,26
chest,16
chester,3
chestnut,2
chevrolet,1
chevron,1
chevy,4
chewed,2
chez,2
chi,3
chia,3
chiang,4
chiaroscuro,1
chiba,2
chic,13
chica,1
chicago,99
chichester,2
chick,4
chicken,48
chickens,1
chicks,1
chief,25
chiefs,3
chieftain,1
chihuahua,2
chihuahuas,1
child,27
childhood,3
children,77
childs,2
chile,5
chili,3
chill,57
chillax,1
chilled,3
chillin,5
chilling,15
chillout,1
chilly,1
chime,1
chimes,1
chimney,1
chimpanzee,1
chin,3
china,183
chinatown,6
chinese,36
ching,1
chins,1
chip,10
chipper,1
chips,9
chirping,1
chiswick,3
chit,1
chitchat,1
chives,1
chlo,1
chlorine,3
choas,1
chock,2
choco,1
chocolat,1
chocolate,33
choice,19
choices,7
choir,4
choke,1
cholera,8
choo,1
choose,21
chop,8
chopped,2
chopper,5
chops,2
chord,1
choreographed,1
choreographer,2
choreography,4
chores,4
chorus,2
choruses,1
chose,9
chosen,6
chota,3
chow,1
chp,1
chris,18
christ,37
christi,2
christian,12
christianity,2
christians,22
christie,1
christina,2
christmas,11
christopher,1
chronic,7
chronicle,13
chronicles,33
chronicling,1
chronology,1
chubby,1
chuck,3
chucking,1
chuckle,1
chucks,1
chug,2
chugging,1
church,79
churches,5
churchill,3
chutney,1
cic,2
cider,4
cigar,10
cigarettes,3
cigars,10
cincinnati,14
cine,1
cinema,14
cinematic,6
cinematographer,2
cinematographers,1
cinematography,1
cinnamon,6
circle,14
circles,2
circling,1
circuit,7
circuitous,1
circuits,1
circular,3
circulate,7
circulated,1
circulating,1
circulation,1
circumstance,2
circumstances,15
circus,5
cirque,1
cite,1
cities,21
citizen,16
citizens,27
city,357
citycenter,1
cityscape,5
citywide,1
civic,4
civil,10
civilian,1
civilians,1
civilised,1
civilization,1
civilized,1
cj,2
ck,9
cking,1
cl,3
claiborne,3
claim,4
claimed,3
claiming,4
claims,10
clair,3
claire,1
clam,1
clamps,1
clams,1
clan,1
clanking,1
clanton,1
clap,6
clapping,6
claps,4
clara,1
clare,1
clarice,1
clarification,1
clarity,3
clark,1
clases,1
class,76
classed,1
classes,23
classic,21
classical,4
classics,3
classroom,6
classy,6
claus,1
claw,1
claws,3
clay,5
clayton,4
clean,96
cleaned,3
cleaner,9
cleaners,4
cleanest,1
cleaning,56
cleanliness,9
cleans,2
cleanser,1
cleanses,1
cleansing,16
cleanup,1
clear,54
clearance,4
cleared,10
clearing,1
clearly,12
clears,2
clearwater,3
cleaver,1
clerks,2
cleveland,15
clever,2
click,52
clicked,3
clicking,3
clicks,2
client,14
clientele,4
clients,39
cliff,3
clifford,1
cliffs,2
clifton,1
climate,12
climatic,1
climb,9
climbing,11
climbs,1
clinic,23
clinical,6
clinics,2
clink,1
clint,1
clinton,1
clip,8
clipper,1
clippers,3
clips,10
clive,1
clock,13
clocks,2
clockwise,1
cloned,2
clones,1
closed,163
closely,5
closer,12
closes,3
closest,2
closet,5
closeup,2
closing,29
closure,10
closures,3
clot,1
cloth,5
clothe,1
clothes,22
clothesline,2
clothing,19
cloths,1
cloud,21
clouding,1
clouds,47
cloudy,81
clout,1
clover,1
cloves,1
clovis,3
clown,3
club,88
clubbing,1
clubhouse,1
clubs,14
clue,2
cluster,3
clutch,1
clyde,2
cm,22
cnn,16
co,72
coach,23
coached,1
coachella,4
coaches,3
coaching,9
coahuila,2
coal,6
coalition,5
coarse,1
coast,30
coastal,1
coaster,3
coastline,2
coat,5
coating,1
cobbler,1
cobblestones,1
cobbs,1
cobra,3
coburn,1
cobwebs,2
cocaine,1
cock,3
cocked,1
cockroach,1
cockroaches,1
cocktail,20
cocktails,11
cocky,1
coco,3
cocoa,4
coconut,12
coconuts,1
cocoon,2
cod,6
code,62
codependent,1
codes,1
codfish,1
coding,2
cody,1
coercion,1
coexist,1
coexistence,2
coffee,88
coffees,1
coffin,2
coffins,1
cohabitation,1
coiffure,1
coil,1
coin,5
coincided,1
coincidence,3
coinciding,1
coined,1
coins,2
coke,2
col,4
colada,1
colby,1
cold,39
coldest,1
coldplay,1
coldwater,2
cole,1
coles,1
colin,1
coliseum,1
coll,1
collaborate,1
collaborated,1
collaboration,14
collaborative,1
collage,14
collapsing,1
collar,2
colleague,4
colleagues,11
collect,4
collected,1
collection,17
collections,2
collective,7
collectively,2
collector,5
collectors,2
college,38
collier,1
collins,3
collision,1
cologne,9
colombia,8
colombian,1
colombo,4
colonel,1
colonial,2
colonoscopy,1
colony,14
color,28
colorado,44
colored,3
colorful,12
coloring,6
colorist,1
colors,19
colour,27
coloured,1
colourful,1
colouring,3
colours,10
columbia,33
columbine,2
columbus,15
column,2
com,29
comb,3
combat,28
combating,6
combination,4
combine,2
combined,4
combines,1
combing,1
combo,8
combs,1
comcast,2
comdey,13
come,318
comeback,7
comedian,24
comedians,1
comedic,1
comedy,105
comeon,1
comes,53
comet,1
comfort,21
comfortable,7
comfortably,1
comforting,1
comforts,2
comfy,6
comic,46
comical,2
comicbook,2
comiccon,2
comics,22
comin,1
coming,194
comingsoon,18
command,6
commander,3
commandments,3
commando,2
commemorate,2
commenced,1
commencing,1
comment,111
commentary,1
commenting,2
comments,26
commerce,2
commercial,14
commercials,1
comming,2
commission,2
commissioned,2
commissioner,4
commissions,4
commit,5
commitment,7
commitments,1
committed,9
committee,2
commodities,1
commodity,1
common,17
commonly,1
commotion,1
communal,1
commune,1
communicate,4
communicating,1
communication,14
communications,5
communicator,1
communion,3
communities,29
community,123
commute,9
commuter,1
commuters,1
commuting,1
como,1
companies,12
companion,1
companions,3
company,48
compare,3
compared,3
comparison,3
compass,1
compassion,6
compassionate,2
compelling,2
compels,1
compensation,2
compete,2
competing,2
competition,24
compilation,2
compiled,7
complacency,1
complain,2
complaining,7
complaints,6
complement,1
complemented,1
complete,100
completed,17
completely,16
completing,1
completion,2
complex,12
complexion,1
complexities,1
compliance,8
complicated,2
complications,6
complicit,1
complied,1
compliment,2
complimentary,1
compliments,1
comply,3
complying,1
composed,3
composer,1
composition,7
compost,2
compound,7
compounds,1
comprehend,2
comprehensive,2
compromise,1
compromised,1
compton,6
compulsion,1
compulsory,3
computer,13
computers,1
comrade,1
comrades,2
con,6
conceive,1
concept,13
concepts,5
concern,8
concerned,6
concerns,13
concert,24
concerts,3
concluded,1
conclusion,2
conclusions,2
concoction,2
concord,5
concrete,1
concussion,1
condensation,1
condition,14
conditioning,2
conditions,13
condo,5
condolences,4
condom,1
condominium,3
condoms,2
conducive,1
conduct,5
conducted,2
conductor,2
cone,4
cones,2
conestoga,1
coney,1
confectionery,1
conference,12
conferences,1
confess,2
confessed,3
confessions,3
confetti,3
confidence,7
confident,5
confidential,1
confine,1
confined,13
confinement,23
confines,2
confirm,8
confirmatory,1
confirmed,48
confirms,5
conflict,2
conflicting,1
conflicts,1
confluence,5
confront,2
confronted,1
confronting,1
confucius,1
confuse,3
confused,7
confusion,7
congested,1
congo,1
congradulations,1
congrats,4
congratulations,10
congregating,1
congregation,1
congress,7
congresswoman,1
conjugal,1
conjunction,1
conjures,1
conjuring,1
conley,1
connect,15
connected,29
connecticut,19
connecting,6
connection,9
connections,5
connects,3
connor,5
conquer,9
conquerers,1
cons,3
conscious,5
consciously,16
consciousness,2
consent,1
consequence,1
consequences,7
conservation,1
conservatives,2
consider,26
considerate,1
consideration,1
considered,7
consignment,1
consist,1
consistency,8
consistent,2
consistently,1
consisting,2
consists,2
consolation,1
consolidate,1
conspiracies,3
conspiracy,13
constable,1
constant,11
constantly,12
constituency,2
constituents,1
constitutes,1
constitutional,1
constructed,1
construction,31
consult,4
consultancy,1
consultant,3
consultants,2
consultation,17
consulting,2
consults,2
consume,6
consumed,1
consumerist,1
consumes,1
consumption,2
cont,10
contact,85
contacted,3
contacting,4
contacts,2
contagion,54
contagious,18
contain,22
contained,1
container,4
containing,4
containment,4
contains,1
contaminated,4
contamination,10
contemplating,1
contemplation,3
contemporary,12
contend,1
contender,1
content,31
contented,1
contentment,1
contest,8
contestants,1
contests,3
context,5
continent,3
continental,2
continuation,2
continue,68
continued,19
continues,41
continuing,13
continuity,1
continuous,9
continuously,4
contortion,1
contours,2
contraception,1
contraceptive,1
contract,10
contracted,7
contracting,7
contraction,2
contractor,1
contracts,3
contradicted,1
contrary,2
contrast,2
contrasting,1
contribute,4
contributed,2
contributes,3
contributing,2
contribution,11
contributions,4
control,124
controlled,5
controller,4
controlling,4
controls,2
controversial,1
controversy,2
convenience,4
convenient,4
convention,4
conventional,1
conversation,12
conversations,7
converse,3
convert,4
converted,2
conveyance,1
conveys,1
convict,1
convince,1
convinced,1
convo,1
convoy,2
conway,2
coo,1
coochie,1
cook,33
cookbook,2
cooke,1
cooked,11
cooker,2
cookie,7
cookies,30
cooking,94
cooks,1
cool,60
cooled,1
cooler,1
coolest,2
coop,6
cooped,7
cooper,3
cooperate,4
cooperating,1
cooperation,3
coordinate,2
coordinated,1
coordination,2
coordinator,2
cop,7
cope,5
coped,1
copeland,1
copenhagen,7
copied,2
copies,2
coping,20
copley,1
copper,3
coppin,1
coppy,1
cops,12
copter,1
copy,10
copying,1
copyright,1
copyrights,1
cor,6
coral,7
corbett,2
cordial,1
cordova,1
core,15
corina,1
corinthians,3
cork,6
corks,1
corn,5
cornbread,4
cornea,1
cornell,2
corner,23
cornered,2
corners,2
cornish,1
corns,1
cornwall,21
corolla,5
corona,16804
coronado,6
coronal,3
coronation,2
coronel,1
corp,2
corporate,10
corporation,4
corporations,2
corps,1
corpus,2
correct,8
correction,1
corrections,1
correctly,2
correlation,1
correspondence,1
correspondent,1
corridor,3
corrosive,1
corrupt,3
corruption,5
cortez,1
corvette,1
cory,1
cosa,1
cosby,2
cosmetic,3
cosmetics,1
cosmic,3
cosmos,1
cosplay,5
cost,10
costa,13
costco,7
costs,1
costume,4
cosway,1
cotswolds,1
cottage,5
cottages,1
cotton,6
couch,17
couches,2
cough,32
coughing,9
coughs,2
council,9
counsel,1
counseling,2
counselling,1
count,22
countdown,13
counter,6
counterbalance,1
countering,1
counters,2
counties,1
counting,9
countless,5
countries,28
country,197
countrymen,2
countryside,11
counts,334
county,84
couple,71
coupled,2
couples,8
coupon,10
courage,15
courageous,1
courageously,1
course,48
courses,6
court,37
courtenay,1
courtesy,11
courts,1
courtship,1
cousin,7
cousins,4
cousteau,1
couture,7
cove,4
covenant,3
covent,1
cover,50
coverage,7
covered,23
covergirl,1
covering,10
coverings,3
covers,14
covet,1
cow,1
coward,1
cowardly,1
cowboy,5
coworker,3
coworkers,4
cows,2
coyotes,1
coz,12
cozy,7
cp,2
cpa,1
cpr,1
cpu,1
cr,2
crab,2
crabs,1
crack,12
cracked,1
cracker,1
crackers,1
crackheads,1
crackin,1
cracking,4
craft,11
crafted,1
crafting,4
crafts,7
crafty,2
craig,3
craigs,1
cram,1
cranberry,1
crane,7
crank,1
cranky,2
cranston,3
crap,12
crappy,1
crash,2
crashed,1
crashes,2
crated,2
crave,1
craven,1
craving,2
cravings,4
crawford,2
crawl,3
crawley,1
crawling,2
cray,3
crayon,1
crayons,2
craze,1
crazed,1
craziest,1
craziness,22
crazy,125
cream,20
creamery,1
creased,1
create,54
created,43
creates,9
creating,22
creation,11
creations,3
creative,104
creatively,2
creativity,45
creator,9
creators,2
creature,5
creatures,5
credibility,3
credit,36
credits,12
creds,1
cree,1
creek,38
creeping,2
creepy,4
creighton,1
cremation,1
creme,2
crepe,1
crescent,1
crest,1
cretaceous,1
crete,1
crew,38
crews,1
crib,2
cricket,7
cried,5
crime,12
crimes,1
criminal,2
criminals,4
crimp,1
cringe,1
crises,8
crisis,218
crisp,1
crispy,2
cristiano,1
criteria,1
criterion,1
critical,17
critically,3
criticism,2
critics,1
croatia,13
croatian,1
crochet,3
crocheted,1
crocheting,1
crocs,1
croes,1
croix,1
crone,1
cronies,1
crooks,1
crooner,1
crooners,1
crooning,1
crop,1
crops,1
croquet,1
crore,1
crorepati,1
crores,2
cross,32
crossed,4
crossing,9
crossover,1
crow,4
crowd,14
crowded,13
crowds,10
crowed,1
crown,14
crowned,2
crowning,3
croydon,7
crucial,12
crucifixion,2
cruel,1
cruella,1
cruise,7
cruiserweight,1
cruises,2
cruiseship,1
cruising,3
crumbling,1
crunch,5
crusade,2
crush,13
crushed,2
crushing,3
crust,1
crusty,1
cruz,5
cry,4
crying,2
crypt,1
cryptic,1
crypto,2
crystal,6
crystals,3
cs,3
cst,4
ct,13
ctr,1
cub,2
cuba,2
cuban,3
cube,3
cubes,1
cubs,1
cucamonga,1
cuckoo,1
cucumber,3
cucumbers,1
cud,1
cuddle,2
cuddles,5
cuddling,1
cuddly,1
cue,2
cuisine,1
cul,1
culinary,5
cullinan,1
culpable,1
cult,1
cultivate,1
cultivation,1
cultural,3
culture,23
culver,1
cum,3
cumberland,1
cumming,2
cummings,1
cuomo,9
cup,15
cupboard,5
cupboards,1
cupcake,1
cupcakes,4
cuppa,1
cupping,1
cups,2
curacao,4
curb,14
cure,82
cured,7
cures,3
curfew,96
curfews,1
curie,1
curing,1
curiosities,1
curiosity,3
curious,7
curl,2
curls,6
current,130
currently,52
curriculum,1
curry,11
curse,4
curtail,3
curtailing,1
curtain,1
curve,23
curved,1
curves,3
curving,1
curvy,1
cus,2
cushioned,1
cuss,1
custard,1
custom,29
customer,12
customers,74
customization,1
customized,1
cut,64
cute,47
cuteness,3
cutest,2
cutie,3
cutler,1
cutlet,3
cuts,19
cutting,5
cuz,23
cv,1
cvs,3
cya,1
cyber,8
cycle,10
cycles,1
cyclical,1
cycling,25
cyclist,1
cyclists,1
cylinder,1
cynical,1
cynthia,3
cypher,1
cyprus,4
cyrus,1
czech,5
d,774
da,38
daal,1
dab,3
dabbles,1
dachshund,1
dad,40
dada,1
daddy,16
dadgum,1
dads,7
daffodils,6
dag,1
dagobah,1
dahlia,2
daily,176
dairy,3
daisy,2
dakar,3
dakota,4
dal,4
dalek,1
daleks,1
dales,1
dalian,1
dallas,55
daly,2
dam,11
damage,9
damaged,1
damages,1
damaging,2
daman,1
dame,3
damien,2
damm,1
dammit,2
damn,73
damned,4
damnit,1
dampen,2
dampener,1
damsel,1
dan,5
dana,1
danbury,1
dance,109
dancefloor,1
dancehall,6
dancer,14
dancers,5
dances,5
dancin,1
dancing,25
dandelion,1
dandelions,1
dandia,1
dang,4
danger,52
dangerous,22
dangerously,1
dani,1
daniel,8
danielle,1
daniels,2
dank,4
danke,1
danni,1
danny,4
dans,1
danson,1
dany,1
danzig,2
dapper,2
dar,9
dard,3
dari,1
darin,2
dark,40
darker,3
darkest,5
darkness,23
darkwave,1
darling,1
darn,1
darnedest,1
darr,1
darshan,2
dart,2
dartmouth,1
darts,1
daryl,1
das,4
dash,3
dat,11
data,100
date,47
dates,12
dating,7
datta,1
daughter,40
daughters,7
dave,8
davenport,2
david,9
davidson,1
davie,2
davis,3
dawg,3
dawn,16
dax,2
day,1890
dayal,1
daybreak,1
daydreaming,1
daylight,2
daylights,1
dayo,3
days,1113
daytime,4
dayton,1
daytona,3
dayu,1
dbz,3
dc,31
dde,2
ddr,1
de,68
deacon,1
dead,592
deadliest,3
deadline,1
deadly,47
deaf,2
deafening,1
deal,44
dealer,3
dealing,26
deals,7
dean,3
dear,112
dearest,5
dearly,4
death,149
deathbed,1
deathrow,1
deaths,623
deathtrap,1
deb,1
debate,6
debating,1
debbie,2
debilitating,1
deborah,3
debra,1
debt,1
debts,4
debunks,1
debut,2
debuted,1
debuts,1
dec,2
decade,5
decades,2
decal,2
decays,1
deceased,1
december,8
decent,3
deceptive,4
decide,12
decided,91
decides,2
deciding,3
decision,22
decisions,5
deck,8
decks,3
declan,1
declaration,1
declarations,1
declare,2
declared,13
declares,2
decline,3
declining,1
deconstructed,1
decontamination,5
decor,4
decorate,3
decorated,2
decorating,2
decoration,5
decorative,5
decrease,2
decreased,3
decree,4
decries,1
dedicate,1
dedicated,27
dedication,6
deduced,2
dee,3
deeds,2
deejay,3
deemed,6
deen,1
deep,47
deepak,3
deepening,1
deeper,3
deepest,1
deeply,6
deer,6
deerfield,1
deers,2
deets,1
deez,1
def,6
defacto,1
defeat,46
defeated,7
defeating,8
defeats,1
defect,1
defence,15
defend,1
defended,3
defender,5
defends,1
defense,5
defensive,1
deferred,1
deff,2
defibrillator,1
deficits,1
define,2
defined,2
defines,2
definite,3
definitely,52
definition,1
deftly,1
defying,2
degenerate,1
degeneres,1
degi,1
degradable,2
degree,4
degrees,9
dehli,1
dehumanization,1
dei,1
deja,2
dejavu,1
dekh,2
dekho,1
del,77
delaware,13
delay,5
delayed,5
delaying,1
delays,4
delhi,128
deli,3
delicacy,1
delicate,1
delicatessen,1
delicious,38
delight,1
delighted,3
delightful,2
deliver,18
deliverance,2
delivered,32
deliveries,12
delivering,13
delivers,2
delivery,90
dell,2
della,2
delorean,2
delta,11
deluxe,1
delve,1
dem,8
demand,33
demanded,4
demanding,2
demands,2
dementia,1
demo,2
democracy,7
democrat,4
democratic,2
democrats,2
demon,3
demonic,3
demonize,1
demonized,1
demonizing,1
demons,4
demonstrate,3
demonstrating,1
demonstration,2
demos,1
demoted,1
den,4
denali,1
denial,42
denials,1
denied,2
denim,4
denmark,60
dennis,2
densely,1
dental,11
dentist,6
dentistry,6
dentists,2
denton,1
dentro,1
denver,31
deo,2
departed,1
department,28
departments,1
departure,2
departures,1
depend,4
depending,2
depends,3
depletion,1
deployed,1
depot,7
depressed,8
depressing,3
depression,11
depressions,1
depsite,1
dept,8
depth,1
deputy,4
der,3
derail,1
derby,6
derbyshire,3
dere,2
derek,1
derelict,1
derives,1
derr,1
derry,1
des,10
desaturated,1
descent,1
describe,2
described,2
describes,3
description,8
descriptive,1
desert,13
deserted,15
desertscape,1
deserve,8
deserved,5
deserves,1
deserving,2
desh,2
desi,3
design,88
designed,15
designer,27
designers,2
designs,13
desirable,1
desire,8
desist,1
desk,17
desolate,3
desolation,2
despair,2
desperate,9
desperately,4
desperation,2
dessert,9
desserts,5
destination,11
destinations,3
destined,1
destiny,3
destitution,1
destroy,6
destroyed,3
destroying,1
destruction,3
det,1
detail,7
detailed,3
details,27
detected,1
detecting,1
detection,6
detective,1
detector,1
detention,1
detergent,1
detergents,2
determination,4
determine,3
determined,7
determining,1
deterred,1
detox,7
detritus,2
detroit,21
deuce,1
deutsch,1
deutschland,6
dev,3
devalued,1
devastate,2
devastating,2
develop,8
developed,16
developing,9
development,14
developments,2
develops,2
devi,3
device,2
devices,3
devil,11
devils,2
devito,6
devolved,2
devon,8
devoted,1
devotional,1
devour,1
dews,1
dewy,1
dey,20
df,8
dg,1
dh,2
dhaka,7
dharam,1
dharma,7
di,13
dia,4
diabetes,5
diabetic,1
diabolical,1
diagnose,1
diagnosed,6
diagnosis,4
diagonal,1
dial,4
