,0
cappadocia,0
capped,1
capri,2
capricorn,0
caprio,1
caps,2
capsule,2
capt,2
captain,10
caption,20
captioned,1
captions,1
captivatingly,1
captives,1
captivity,2
capture,10
captured,7
captures,4
capturing,4
car,42
cara,1
caracas,2
caramel,6
caravan,4
carbon,1
carbs,2
card,11
cardboard,3
cardenas,1
cardiff,11
cardinal,1
cardio,14
cards,15
cardz,1
care,228
cared,1
career,8
careers,1
carefree,6
careful,26
carefull,1
carefully,6
caregiver,2
careless,3
carer,1
cares,8
cargo,1
caribbean,7
caricature,1
caricatured,0
caricatures,0
carillo,1
carina,0
caring,7
carl,1
carlin,1
carlo,1
carlos,3
carlsbad,2
carlton,3
carly,1
carmel,6
carnage,2
carne,2
carnival,4
caro,2
carol,0
carole,2
carolina,83
carolinas,1
carolyn,1
carousel,4
carp,6
carpenter,2
carpet,4
carpets,6
carre,1
carrefour,2
carrey,4
carriage,1
carried,7
carrier,4
carriers,4
carries,3
carrillo,1
carrington,1
carrion,1
carroll,2
carrot,3
carrots,4
carry,19
carrying,7
carryout,0
cars,19
cart,2
carter,1
cartier,1
cartoon,11
cartoons,2
carts,0
cartwheel,1
caruso,1
carved,1
carwash,1
cary,3
caryl,1
casa,20
casablanca,1
casal,1
case,67
caseload,1
cases,687
cash,11
cashew,1
cashews,1
cashier,1
cashing,1
cashman,2
casino,5
casinos,1
cask,1
casket,1
cast,8
castaway,6
casted,1
caster,0
casters,0
casting,2
castle,10
castro,2
casts,1
casual,4
casualty,1
cat,41
catalina,1
catalog,4
catalogue,0
catalogues,1
catalunya,1
catalyst,1
catastrophe,3
catastrophic,1
catch,67
catcher,1
catches,1
catching,20
category,0
cater,1
catering,3
caterpillar,1
caters,0
cates,1
cathedral,4
catherine,0
catholic,3
catholics,3
cathy,2
catnaps,1
cats,38
catwalk,1
cau,1
caught,21
cauliflower,1
cause,121
caused,28
causes,4
causeway,1
causing,6
caution,11
cautious,7
cautiously,1
cavanaugh,1
cave,7
caveman,1
cavern,0
caves,1
cavity,1
cay,1
cayenne,1
cayman,0
cb,2
cbc,1
cbs,2
cc,14
cd,1
cdc,14
cds,1
ce,2
ceased,1
cecile,1
cedar,2
ceiling,2
celebrate,39
celebrated,12
celebrates,2
celebrating,30
celebration,19
celebrations,6
celebrities,3
celebrity,10
celebs,2
celery,3
cell,6
cellar,3
cells,3
celtic,1
cement,2
cemetery,4
census,2
cent,6
centaurs,1
centennial,1
center,93
centered,2
centering,1
centers,2
central,35
centre,31
centrepoint,1
centres,4
centrum,4
cents,1
centurion,3
century,6
ceo,8
ceos,0
ceramic,1
ceramics,2
cereal,2
cereals,1
cerebral,2
ceremonies,0
ceremony,3
cern,1
certainly,10
certainty,1
certificate,1
certificates,0
certified,4
cessna,0
cgi,2
ch,6
cha,2
chad,0
chadwick,1
chahta,1
chai,5
chain,34
chains,3
chair,9
chairman,5
chairs,4
chakra,0
chal,1
chale,3
chalet,1
chalk,10
challenge,189
challenged,3
challenges,27
challenging,23
chalo,1
chamber,2
chambered,1
chamberlain,1
chambers,1
champ,2
champagne,6
champion,9
champions,2
championship,2
championships,2
chan,1
chance,75
chancellor,2
chances,8
chand,2
chandler,12
chandra,3
chanel,1
change,127
changed,33
changes,22
changing,18
channel,59
channeling,2
channels,1
chanson,1
chant,1
chanting,1
chants,1
chaos,22
chaotic,11
chapa,1
chaplin,1
chapman,1
chapter,13
chapters,1
char,1
character,2
characteristics,1
characters,7
charcoal,3
charge,12
charged,3
charger,1
charges,3
charging,3
charitable,1
charities,4
charity,15
charlatan,0
charle,2
charles,24
charleston,8
charli,1
charlie,3
charlotte,13
charly,2
charmin,6
chart,10
charter,2
charting,1
chartreuse,0
charts,4
chase,9
chasers,1
chasing,6
chastity,2
chat,21
chatham,0
chats,1
chatsworth,2
chatted,1
chatting,4
chatty,1
chaudhary,0
chavez,1
chawla,1
che,1
cheadle,1
cheap,6
cheaper,1
cheapest,3
cheapo,0
cheaters,1
cheating,2
check,173
checked,7
checkers,1
checking,16
checklist,4
checkout,7
checkpoint,0
checkpoints,1
checks,4
cheddar,2
cheek,2
cheeks,3
cheeky,5
cheen,0
cheer,12
cheered,1
cheerful,3
cheerily,0
cheering,4
cheerleading,2
cheers,42
cheery,5
cheese,27
cheesecake,3
cheesy,2
cheetos,2
chef,36
chefs,1
chelsea,8
chemical,3
chemist,1
chemistry,2
chemists,0
chen,1
chennai,35
cheque,1
cherish,6
cherished,5
cherries,1
cherry,30
cheryl,1
chesapeake,4
cheshire,3
chess,26
chest,14
chester,3
chestnut,2
chevrolet,0
chevron,1
chevy,3
chewed,2
chez,2
chi,3
chia,2
chiang,4
chiaroscuro,1
chiba,2
chic,12
chica,0
chicago,91
chichester,2
chick,4
chicken,40
chickens,1
chicks,1
chief,19
chiefs,3
chieftain,0
chihuahua,2
chihuahuas,0
child,23
childhood,2
children,66
childs,2
chile,5
chili,2
chill,53
chillax,1
chilled,3
chillin,0
chilling,13
chillout,0
chilly,1
chime,1
chimes,1
chimney,1
chimpanzee,1
chin,2
china,170
chinatown,6
chinese,34
ching,1
chins,1
chip,7
chipper,1
chips,7
chirping,1
chiswick,3
chit,1
chitchat,1
chives,1
chlo,1
chlorine,3
choas,1
chock,2
choco,1
chocolat,1
chocolate,28
choice,16
choices,6
choir,4
choke,1
cholera,8
choo,1
choose,18
chop,5
chopped,2
chopper,5
chops,2
chord,1
choreographed,0
choreographer,2
choreography,3
chores,3
chorus,1
choruses,1
chose,8
chosen,6
chota,1
chow,1
chp,1
chris,14
christ,35
christi,2
christian,10
christianity,2
christians,22
christie,1
christina,2
christmas,11
christopher,1
chronic,7
chronicle,12
chronicles,30
chronicling,1
chronology,1
chubby,1
chuck,2
chucking,1
chuckle,1
chucks,1
chug,2
chugging,1
church,65
churches,5
churchill,3
chutney,1
cic,2
cider,3
cigar,9
cigarettes,3
cigars,10
cincinnati,9
cine,1
cinema,10
cinematic,5
cinematographer,2
cinematographers,1
cinematography,1
cinnamon,5
circle,14
circles,2
circling,0
circuit,7
circuitous,1
circuits,1
circular,3
circulate,7
circulated,0
circulating,0
circulation,1
circumstance,2
circumstances,12
circus,5
cirque,1
cite,1
cities,17
citizen,15
citizens,23
city,338
citycenter,1
cityscape,5
citywide,0
civic,4
civil,9
civilian,1
civilians,1
civilised,1
civilization,0
civilized,1
cj,2
ck,8
cking,1
cl,3
claiborne,3
claim,2
claimed,3
claiming,2
claims,8
clair,3
claire,1
clam,1
clamps,1
clams,0
clan,1
clanking,1
clanton,1
clap,6
clapping,6
claps,4
clara,1
clare,0
clarice,1
clarification,0
clarity,3
clark,1
clases,1
class,67
classed,1
classes,21
classic,20
classical,4
classics,3
classroom,4
classy,5
claus,1
claw,1
claws,1
clay,5
clayton,3
clean,88
cleaned,3
cleaner,7
cleaners,4
cleanest,1
cleaning,45
cleanliness,9
cleans,2
cleanser,1
cleanses,0
cleansing,16
cleanup,0
clear,51
clearance,4
cleared,10
clearing,1
clearly,12
clears,2
clearwater,1
cleaver,1
clerks,1
cleveland,13
clever,2
click,47
clicked,3
clicking,3
clicks,2
client,14
clientele,4
clients,39
cliff,2
clifford,1
cliffs,2
clifton,1
climate,10
climatic,1
climb,9
climbing,10
climbs,1
clinic,19
clinical,5
clinics,1
clink,1
clint,1
clinton,1
clip,7
clipper,0
clippers,3
clips,10
clive,1
clock,12
clocks,2
clockwise,1
cloned,1
clones,0
closed,145
closely,5
closer,12
closes,3
closest,2
closet,4
closeup,2
closing,26
closure,9
closures,3
clot,0
cloth,5
clothe,1
clothes,19
clothesline,2
clothing,19
cloths,1
cloud,21
clouding,1
clouds,47
cloudy,81
clout,1
clover,1
cloves,1
clovis,3
clown,3
club,79
clubbing,1
clubhouse,1
clubs,14
clue,2
cluster,2
clutch,1
clyde,0
cm,10
cnn,14
co,62
coach,21
coached,1
coachella,4
coaches,3
coaching,9
coahuila,2
coal,4
coalition,4
coarse,1
coast,27
coastal,1
coaster,3
coastline,2
coat,5
coating,1
cobbler,1
cobblestones,0
cobbs,1
cobra,1
coburn,1
cobwebs,2
cocaine,1
cock,3
cocked,1
cockroach,1
cockroaches,1
cocktail,15
cocktails,11
cocky,1
coco,3
cocoa,4
coconut,9
coconuts,1
cocoon,2
cod,3
code,55
codependent,1
codes,0
codfish,1
coding,2
cody,1
coercion,1
coexist,1
coexistence,2
coffee,85
coffees,1
coffin,2
coffins,0
cohabitation,1
coiffure,1
coil,1
coin,2
coincided,0
coincidence,3
coinciding,1
coined,1
coins,2
coke,2
col,4
colada,0
colby,1
cold,39
coldest,1
coldplay,0
coldwater,2
cole,0
coles,1
colin,1
coliseum,1
coll,1
collaborate,1
collaborated,1
collaboration,13
collaborative,1
collage,14
collapsing,0
collar,2
colleague,4
colleagues,11
collect,3
collected,1
collection,16
collections,2
collective,7
collectively,1
collector,5
collectors,2
college,36
collier,1
collins,3
collision,1
cologne,7
colombia,7
colombian,1
colombo,4
colonel,1
colonial,2
colonoscopy,1
colony,14
color,27
colorado,40
colored,3
colorful,11
coloring,4
colorist,1
colors,14
colour,26
coloured,1
colourful,1
colouring,3
colours,9
columbia,30
columbine,2
columbus,14
column,2
com,28
comb,2
combat,25
combating,6
combination,2
combine,2
combined,4
combines,1
combing,1
combo,5
combs,1
comcast,0
comdey,13
come,288
comeback,7
comedian,19
comedians,1
comedic,1
comedy,92
comeon,0
comes,48
comet,1
comfort,21
comfortable,7
comfortably,0
comforting,1
comforts,2
comfy,5
comic,45
comical,2
comicbook,2
comiccon,2
comics,21
comin,1
coming,177
comingsoon,1
command,4
commander,3
commandments,2
commando,2
commemorate,2
commenced,1
commencing,1
comment,103
commentary,1
commenting,1
comments,22
commerce,2
commercial,14
commercials,1
comming,2
commission,2
commissioned,2
commissioner,3
commissions,2
commit,5
commitment,7
commitments,0
committed,9
committee,1
commodities,1
commodity,1
common,15
commonly,1
commotion,1
communal,1
commune,1
communicate,4
communicating,0
communication,12
communications,5
communicator,1
communion,3
communities,28
community,114
commute,9
commuter,1
commuters,0
commuting,1
como,1
companies,10
companion,1
companions,3
company,43
compare,2
compared,2
comparison,2
compass,1
compassion,6
compassionate,2
compelling,2
compels,1
compensation,2
compete,2
competing,2
competition,22
compilation,2
compiled,6
complacency,1
complain,2
complaining,7
complaints,6
complement,1
complemented,1
complete,90
completed,16
completely,13
completing,1
completion,2
complex,10
complexion,1
complexities,1
compliance,7
complicated,2
complications,5
complicit,0
complied,0
compliment,2
complimentary,1
compliments,1
comply,3
complying,1
composed,3
composer,1
composition,6
compost,0
compound,7
compounds,1
comprehend,2
comprehensive,2
compromise,0
compromised,1
compton,6
compulsion,1
compulsory,3
computer,12
computers,1
comrade,1
comrades,2
con,6
conceive,1
concept,13
concepts,5
concern,8
concerned,4
concerns,8
concert,21
concerts,3
concluded,1
conclusion,2
conclusions,2
concoction,1
concord,5
concrete,1
concussion,1
condensation,1
condition,13
conditioning,2
conditions,11
condo,4
condolences,3
condom,1
condominium,3
condoms,1
conducive,1
conduct,3
conducted,1
conductor,2
cone,4
cones,2
conestoga,1
coney,1
confectionery,1
conference,11
conferences,1
confess,1
confessed,3
confessions,3
confetti,3
confidence,7
confident,5
confidential,1
confine,1
confined,13
confinement,20
confines,2
confirm,7
confirmatory,1
confirmed,42
confirms,4
conflict,2
conflicting,1
conflicts,1
confluence,5
confront,2
confronted,1
confronting,1
confucius,1
confuse,2
confused,6
confusion,7
congested,1
congo,1
congradulations,1
congrats,4
congratulations,9
congregating,1
congregation,1
congress,7
congresswoman,1
conjugal,1
conjunction,1
conjures,1
conjuring,1
conley,1
connect,15
connected,26
connecticut,17
connecting,5
connection,8
connections,4
connects,3
connor,5
conquer,9
conquerers,1
cons,3
conscious,5
consciously,16
consciousness,2
consent,1
consequence,0
consequences,6
conservation,1
conservatives,1
consider,22
considerate,1
consideration,1
considered,6
consignment,1
consist,1
consistency,8
consistent,2
consistently,1
consisting,1
consists,1
consolation,1
consolidate,1
conspiracies,2
conspiracy,9
constable,1
constant,10
constantly,11
constituency,2
constituents,1
constitutes,1
constitutional,1
constructed,1
construction,29
consult,4
consultancy,1
consultant,2
consultants,2
consultation,12
consulting,2
consults,2
consume,5
consumed,1
consumerist,1
consumes,1
consumption,2
cont,0
contact,71
contacted,3
contacting,4
contacts,2
contagion,54
contagious,18
contain,17
contained,1
container,2
containing,4
containment,4
contains,1
contaminated,4
contamination,10
contemplating,0
contemplation,2
contemporary,10
contend,1
contender,1
content,31
contented,1
contentment,1
contest,6
contestants,1
contests,3
context,5
continent,3
continental,1
continuation,2
continue,57
continued,17
continues,36
continuing,12
continuity,1
continuous,4
continuously,3
contortion,1
contours,2
contraception,0
contraceptive,0
contract,8
contracted,6
contracting,5
contraction,1
contractor,0
contracts,3
contradicted,0
contrary,2
contrast,2
contrasting,1
contribute,4
contributed,2
contributes,3
contributing,2
contribution,10
contributions,4
control,118
controlled,4
controller,4
controlling,4
controls,2
controversial,0
controversy,2
convenience,4
convenient,4
convention,4
conventional,1
conversation,11
conversations,7
converse,2
convert,4
converted,2
conveyance,1
conveys,1
convict,1
convince,1
convinced,0
convo,1
convoy,2
conway,2
coo,1
coochie,1
cook,30
cookbook,2
cooke,1
cooked,10
cooker,2
cookie,6
cookies,26
cooking,87
cooks,1
cool,57
cooled,1
cooler,1
coolest,2
coop,6
cooped,4
cooper,3
cooperate,3
cooperating,1
cooperation,3
coordinate,2
coordinated,1
coordination,2
coordinator,0
cop,7
cope,4
coped,0
copeland,0
copenhagen,7
copied,1
copies,2
coping,18
copley,1
copper,2
coppin,0
coppy,1
cops,12
copter,1
copy,8
copying,1
copyright,1
copyrights,1
cor,6
coral,7
corbett,2
cordial,1
cordova,1
core,15
corina,0
corinthians,2
cork,5
corks,1
corn,4
cornbread,4
cornea,1
cornell,1
corner,23
cornered,2
corners,1
cornish,1
corns,1
cornwall,20
corolla,2
corona,15818
coronado,6
coronal,3
coronation,2
coronel,1
corp,2
corporate,9
corporation,2
corporations,1
corps,1
corpus,2
correct,8
correction,0
corrections,1
correctly,2
correlation,1
correspondence,1
correspondent,1
corridor,2
corrosive,1
corrupt,2
corruption,5
cortez,1
corvette,0
cory,1
cosa,1
cosby,2
cosmetic,2
cosmetics,1
cosmic,1
cosmos,1
cosplay,3
cost,8
costa,13
costco,7
costs,1
costume,3
cosway,1
cotswolds,1
cottage,3
cottages,1
cotton,6
couch,15
couches,2
cough,28
coughing,9
coughs,1
council,8
counsel,1
counseling,2
counselling,1
count,18
countdown,12
counter,6
counterbalance,1
countering,1
counters,2
counties,0
counting,7
countless,5
countries,27
country,171
countrymen,2
countryside,10
counts,83
county,79
couple,69
coupled,2
couples,8
coupon,7
courage,13
courageous,1
courageously,1
course,42
courses,6
court,37
courtenay,1
courtesy,11
courts,0
courtship,1
cousin,6
cousins,4
cousteau,1
couture,7
cove,3
covenant,2
covent,1
cover,48
coverage,6
covered,19
covergirl,1
covering,5
coverings,3
covers,14
covet,1
cow,1
coward,0
cowardly,1
cowboy,5
coworker,2
coworkers,4
cows,2
coyotes,1
coz,11
cozy,6
cp,2
cpa,1
cpr,1
cpu,1
cr,1
crab,1
crabs,1
crack,12
cracked,1
cracker,1
crackers,1
crackheads,1
crackin,1
cracking,3
craft,11
crafted,1
crafting,3
crafts,7
crafty,2
craig,3
craigs,1
cram,1
cranberry,0
crane,4
crank,1
cranky,1
cranston,3
crap,9
crappy,1
crash,2
crashed,1
crashes,1
crated,2
crave,1
craven,1
craving,1
cravings,2
crawford,1
crawl,3
crawley,0
crawling,2
cray,3
crayon,1
crayons,1
craze,1
crazed,1
craziest,1
craziness,22
crazy,122
cream,20
creamery,1
creased,1
create,47
created,40
creates,9
creating,20
creation,11
creations,2
creative,90
creatively,2
creativity,39
creator,9
creators,2
creature,3
creatures,5
credibility,3
credit,31
credits,10
creds,1
cree,1
creek,37
creeping,1
creepy,4
creighton,1
cremation,1
creme,2
crepe,1
crescent,1
crest,1
cretaceous,1
crete,1
crew,35
crews,1
crib,2
cricket,6
cried,5
crime,11
crimes,1
criminal,1
criminals,4
crimp,1
cringe,1
crises,8
crisis,199
crisp,1
crispy,2
cristiano,1
criteria,0
criterion,1
critical,14
critically,3
criticism,2
critics,1
croatia,13
croatian,1
crochet,3
crocheted,1
crocheting,1
crocs,1
croes,1
croix,1
crone,1
cronies,1
crooks,1
crooner,1
crooners,0
crooning,1
crop,1
crops,1
croquet,1
crore,1
crorepati,1
crores,2
cross,29
crossed,4
crossing,9
crossover,0
crow,3
crowd,13
crowded,11
crowds,10
crowed,1
crown,9
crowned,2
crowning,1
croydon,4
crucial,10
crucifixion,2
cruel,0
cruella,1
cruise,4
cruiserweight,1
cruises,2
cruiseship,1
cruising,3
crumbling,1
crunch,5
crusade,1
crush,10
crushed,2
crushing,3
crust,1
crusty,1
cruz,4
cry,3
crying,1
crypt,1
cryptic,1
crypto,2
crystal,5
crystals,3
cs,2
cst,4
ct,13
ctr,1
cub,2
cuba,2
cuban,3
cube,3
cubes,1
cubs,1
cucamonga,1
cuckoo,1
cucumber,1
cucumbers,0
cud,1
cuddle,2
cuddles,5
cuddling,1
cuddly,1
cue,1
cuisine,1
cul,0
culinary,4
cullinan,0
culpable,1
cult,1
cultivate,1
cultivation,0
cultural,3
culture,19
culver,1
cum,3
cumberland,1
cumming,2
cummings,1
cuomo,2
cup,14
cupboard,5
cupboards,1
cupcake,1
cupcakes,4
cuppa,1
cupping,1
cups,2
curacao,3
curb,11
cure,70
cured,7
cures,3
curfew,76
curfews,1
curie,1
curing,1
curiosities,0
curiosity,3
curious,7
curl,2
curls,3
current,123
currently,45
curriculum,1
curry,10
curse,4
curtail,3
curtailing,0
curtain,1
curve,9
curved,1
curves,2
curving,1
curvy,1
cus,1
cushioned,1
cuss,1
custard,1
custom,26
customer,11
customers,67
customization,1
customized,1
cut,56
cute,46
cuteness,3
cutest,2
cutie,3
cutler,1
cutlet,3
cuts,16
cutting,4
cuz,22
cv,0
cvs,1
cya,0
cyber,7
cycle,10
cycles,1
cyclical,1
cycling,20
cyclist,1
cyclists,1
cylinder,1
cynical,1
cynthia,3
cypher,1
cyprus,4
cyrus,1
czech,5
d,699
da,34
daal,1
dab,2
dabbles,1
dachshund,1
dad,40
dada,1
daddy,16
dadgum,1
dads,6
daffodils,4
dag,1
dagobah,1
dahlia,2
daily,161
dairy,3
daisy,2
dakar,3
dakota,4
dal,4
dalek,1
daleks,1
dales,1
dalian,1
dallas,49
daly,2
dam,10
damage,4
damaged,1
damages,1
damaging,2
daman,1
dame,2
damien,2
damm,1
dammit,2
damn,65
damned,3
damnit,1
dampen,0
dampener,1
damsel,1
dan,5
dana,1
danbury,1
dance,96
dancefloor,1
dancehall,3
dancer,13
dancers,5
dances,5
dancin,1
dancing,25
dandelion,0
dandelions,1
dandia,1
dang,4
danger,40
dangerous,19
dangerously,1
dani,0
daniel,8
danielle,1
daniels,2
dank,3
danke,1
danni,1
danny,3
dans,1
danson,0
dany,1
danzig,0
dapper,2
dar,5
dard,3
dari,1
darin,2
dark,40
darker,3
darkest,5
darkness,23
darkwave,1
darling,1
darn,1
darnedest,0
darr,1
darshan,2
dart,1
dartmouth,1
darts,1
daryl,1
das,2
dash,3
dat,9
data,55
date,46
dates,11
dating,7
datta,1
daughter,36
daughters,7
dave,7
davenport,2
david,9
davidson,1
davie,2
davis,3
dawg,3
dawn,16
dax,2
day,1708
dayal,1
daybreak,1
daydreaming,1
daylight,2
daylights,1
dayo,3
days,1007
daytime,4
dayton,1
daytona,3
dayu,1
dbz,1
dc,28
dde,2
ddr,1
de,62
deacon,1
dead,504
deadliest,3
deadline,1
deadly,40
deaf,1
deafening,1
deal,41
dealer,3
dealing,25
deals,6
dean,3
dear,102
dearest,4
dearly,4
death,140
deathbed,1
deathrow,1
deaths,552
deathtrap,1
deb,0
debate,6
debating,0
debbie,2
debilitating,1
deborah,1
debra,0
debt,1
debts,4
debunks,1
debut,1
debuted,1
debuts,1
dec,2
decade,5
decades,1
decal,2
decays,0
deceased,1
december,7
decent,3
deceptive,4
decide,9
decided,82
decides,2
deciding,3
decision,22
decisions,5
deck,7
decks,3
declan,1
declaration,1
declarations,0
declare,1
declared,12
declares,0
decline,2
declining,1
deconstructed,1
decontamination,5
decor,3
decorate,0
decorated,2
decorating,2
decoration,4
decorative,4
decrease,2
decreased,3
decree,4
decries,1
dedicate,1
dedicated,26
dedication,6
deduced,2
dee,2
deeds,2
deejay,0
deemed,6
deen,1
deep,41
deepak,2
deepening,1
deeper,3
deepest,0
deeply,4
deer,6
deerfield,1
deers,1
deets,1
deez,1
def,6
defacto,0
defeat,40
defeated,7
defeating,8
defeats,1
defect,1
defence,14
defend,1
defended,2
defender,5
defends,0
defense,3
defensive,1
deferred,1
deff,2
defibrillator,1
deficits,1
define,2
defined,2
defines,2
definite,3
definitely,49
definition,1
deftly,1
defying,1
degenerate,1
degeneres,0
degi,1
degradable,0
degree,3
degrees,7
dehli,1
dehumanization,1
dei,0
deja,2
dejavu,1
dekh,2
dekho,1
del,74
delaware,12
delay,5
delayed,5
delaying,1
delays,3
delhi,124
deli,3
delicacy,1
delicate,1
delicatessen,0
delicious,36
delight,1
delighted,2
delightful,2
deliver,15
deliverance,2
delivered,31
deliveries,12
delivering,12
delivers,2
delivery,83
dell,2
della,1
delorean,1
delta,11
deluxe,1
delve,1
dem,2
demand,29
demanded,3
demanding,2
demands,2
dementia,1
demo,0
democracy,7
democrat,3
democratic,2
democrats,2
demon,3
demonic,3
demonize,0
demonized,0
demonizing,1
demons,4
demonstrate,2
demonstrating,1
demonstration,1
demos,1
demoted,1
den,4
denali,0
denial,34
denials,1
denied,2
denim,4
denmark,49
dennis,2
densely,0
dental,9
dentist,6
dentistry,6
dentists,2
denton,1
dentro,0
denver,31
deo,2
departed,1
department,26
departments,1
departure,2
departures,1
depend,3
depending,2
depends,3
depletion,1
deployed,1
depot,6
depressed,7
depressing,3
depression,11
depressions,1
depsite,0
dept,8
depth,1
deputy,3
der,3
derail,1
derby,6
derbyshire,3
dere,2
derek,0
derelict,1
derives,1
derr,1
derry,1
des,10
desaturated,1
descent,0
describe,2
described,2
describes,3
description,5
descriptive,1
desert,11
deserted,14
desertscape,1
deserve,8
deserved,5
deserves,0
deserving,1
desh,2
desi,3
design,84
designed,15
designer,23
designers,1
designs,10
desirable,1
desire,7
desist,0
desk,15
desolate,3
desolation,2
despair,2
desperate,9
desperately,3
desperation,2
dessert,7
desserts,5
destination,11
destinations,3
destined,1
destiny,3
destitution,1
destroy,5
destroyed,3
destroying,0
destruction,3
det,1
detail,7
detailed,3
details,27
detected,0
detecting,1
detection,6
detective,1
detector,1
detention,0
detergent,0
detergents,0
determination,4
determine,3
determined,5
determining,1
deterred,1
detox,4
detritus,0
detroit,18
deuce,1
deutsch,1
deutschland,6
dev,3
devalued,1
devastate,0
devastating,2
develop,8
developed,15
developing,6
development,13
developments,2
develops,1
devi,3
device,2
devices,3
devil,10
devils,2
devito,6
devolved,2
devon,7
devoted,1
devotional,1
devour,1
dews,1
dewy,1
dey,18
df,6
dg,0
dh,2
dhaka,7
dharam,1
dharma,7
di,12
dia,4
diabetes,4
diabetic,1
diabolical,1
diagnose,1
diagnosed,5
diagnosis,4
diagonal,1
dial,3
dialogue,1
dialysis,0
diamond,6
diamonds,4
diane,1
diaper,2
diapers,0
diaries,56
diary,10
